id;tipo_dia;unidade;barra;potencia_pv_kw;potencia_bess_kw;razao_bess_h;capacidade_bess_kwh;fator_carga
457;parcialmente_nublado;3;14;616,5;616,5;2,659;1639,1;1,0634
457;parcialmente_nublado;4;18;293,41;293,41;1,393;408,81;0,9302
457;parcialmente_nublado;5;25;118,69;118,69;3,597;426,94;0,9191
457;parcialmente_nublado;6;32;63,61;63,61;3,949;251,17;1,0558
458;ceu_aberto;1;6;357,81;357,81;1,202;430,07;0,9425
458;ceu_aberto;2;10;679,86;679,86;2,231;1516,86;0,9773
458;ceu_aberto;3;14;664,24;664,24;3,696;2455,26;1,0599
458;ceu_aberto;4;18;15,9;15,9;3,86;61,36;1,0333
458;ceu_aberto;5;25;502,93;502,93;3,347;1683,12;0,8824
458;ceu_aberto;6;32;500,26;500,26;1,454;727,58;0,9334
459;parcialmente_nublado;1;6;510,57;510,57;1,274;650,36;0,9453
459;parcialmente_nublado;2;10;50,21;50,21;2,124;106,65;0,9868
459;parcialmente_nublado;3;14;272,62;272,62;2,866;781,34;1,0027
459;parcialmente_nublado;4;18;448,05;448,05;3,988;1786,78;0,9798
459;parcialmente_nublado;5;25;5,58;5,58;1,762;9,83;0,885
459;parcialmente_nublado;6;32;50,73;50,73;1,408;71,42;0,9923
460;parcialmente_nublado;1;6;408,38;408,38;3,558;1453,19;1,0661
460;parcialmente_nublado;2;10;412,77;412,77;1,259;519,87;1,1072
460;parcialmente_nublado;3;14;86,26;86,26;3,777;325,78;1,0035
460;parcialmente_nublado;4;18;115,87;115,87;3,783;438,35;1,1209
460;parcialmente_nublado;5;25;264,9;264,9;1,024;271,21;0,9723
460;parcialmente_nublado;6;32;518,06;518,06;2,519;1305,1;0,9859
461;nublado;1;6;173,19;173,19;3,424;593,01;0,9533
461;nublado;2;10;228,47;228,47;1,774;405,37;1,0005
461;nublado;3;14;104,94;104,94;3,237;339,68;1,0056
461;nublado;4;18;463,43;463,43;3,321;1539,26;1,0586
461;nublado;5;25;296,18;296,18;3,527;1044,67;0,9517
461;nublado;6;32;327,42;327,42;2,466;807,28;1,0121
462;ceu_aberto;1;6;570,73;570,73;1,7;970,27;1,0309
462;ceu_aberto;2;10;69,19;69,19;3,055;211,34;1,0572
462;ceu_aberto;3;14;276,07;276,07;2,488;686,82;0,9614
462;ceu_aberto;4;18;91,58;91,58;1,276;116,86;0,9237
462;ceu_aberto;5;25;185,12;185,12;2,16;399,88;0,9822
462;ceu_aberto;6;32;567,58;567,58;3,608;2047,61;1,0637
463;ceu_aberto;1;6;227,32;227,32;3,344;760,05;0,9597
463;ceu_aberto;2;10;665,21;665,21;2,204;1466,1;0,887
463;ceu_aberto;3;14;240,06;240,06;2,397;575,36;1,0053
463;ceu_aberto;4;18;1485,87;1485,87;3,801;5648,47;1,0692
463;ceu_aberto;5;25;77,06;77,06;2,77;213,45;1,0305
463;ceu_aberto;6;32;37,16;37,16;2,981;110,75;1,0787
464;nublado;1;6;554,18;554,18;1,965;1089,11;0,9351
464;nublado;2;10;197,95;197,95;1,214;240,38;1,009
464;nublado;3;14;391,63;391,63;1,604;628,31;1,0074
464;nublado;4;18;514,9;514,9;2,225;1145,78;0,9849
464;nublado;5;25;188,97;188,97;3,724;703,77;1,0248
464;nublado;6;32;821,69;821,69;2,247;1846,57;1,0201
465;ceu_aberto;1;6;767,59;767,59;1,317;1011,23;1,0931
465;ceu_aberto;2;10;291,57;291,57;1,34;390,62;0,9061
465;ceu_aberto;3;14;217,56;217,56;2,932;637,94;1,0027
465;ceu_aberto;4;18;665,07;665,07;1,248;830,17;1,0098
465;ceu_aberto;5;25;144,05;144,05;1,465;211,05;0,9127
465;ceu_aberto;6;32;491,94;491,94;2,873;1413,4;1,0662
466;parcialmente_nublado;1;6;67,97;67,97;2,342;159,18;1,0353
466;parcialmente_nublado;2;10;5,34;5,34;3,25;17,35;1,0919
466;parcialmente_nublado;3;14;363,19;363,19;3,156;1146,36;0,9653
466;parcialmente_nublado;4;18;932,18;932,18;1,941;1809,79;0,9554
466;parcialmente_nublado;5;25;1104,95;1104,95;1,506;1664,23;1,0015
466;parcialmente_nublado;6;32;984,44;984,44;2,864;2819,68;1,034
467;ceu_aberto;1;6;85,27;85,27;2,806;239,27;0,9441
467;ceu_aberto;2;10;439,52;439,52;2,278;1001,25;0,948
467;ceu_aberto;3;14;8,35;8,35;3,523;29,4;1,0293
467;ceu_aberto;4;18;398,5;398,5;3,722;1483,06;0,9495
467;ceu_aberto;5;25;215,82;215,82;1,859;401,31;0,9875
467;ceu_aberto;6;32;9,17;9,17;3,353;30,73;0,9155
468;ceu_aberto;1;6;0,77;0,77;1,023;0,79;0,9523
468;ceu_aberto;2;10;112,51;112,51;2,991;336,48;0,9162
468;ceu_aberto;3;14;94,33;94,33;3,74;352,83;0,9563
468;ceu_aberto;4;18;426,97;426,97;2,064;881,39;0,9361
468;ceu_aberto;5;25;63,42;63,42;1,942;123,17;1,027
468;ceu_aberto;6;32;162,49;162,49;2,878;467,65;1,0115
469;ceu_aberto;1;6;336,67;336,67;1,944;654,35;1,0761
469;ceu_aberto;2;10;203,77;203,77;3,537;720,71;1,063
469;ceu_aberto;3;14;481,35;481,35;2,312;1112,8;1,0415
469;ceu_aberto;4;18;1141,39;1141,39;2,348;2679,76;1,0159
469;ceu_aberto;5;25;137,25;137,25;3,316;455,07;1,0576
469;ceu_aberto;6;32;484,7;484,7;2,489;1206,18;0,8995
470;parcialmente_nublado;1;6;900,41;900,41;1,859;1674,17;1,0013
470;parcialmente_nublado;2;10;484,45;484,45;1,749;847,36;1,0308
470;parcialmente_nublado;3;14;540,25;540,25;2,827;1527,19;0,9661
470;parcialmente_nublado;4;18;678,62;678,62;3,204;2174,17;0,916
470;parcialmente_nublado;5;25;244,56;244,56;2,191;535,94;0,9437
470;parcialmente_nublado;6;32;377,61;377,61;2,201;831,07;1,0823
471;ceu_aberto;1;6;64,76;64,76;2,888;187,06;0,9693
471;ceu_aberto;2;10;594,08;594,08;2,074;1232,15;1,0842
471;ceu_aberto;3;14;29,59;29,59;3,525;104,29;0,9984
471;ceu_aberto;4;18;532,96;532,96;1,791;954,59;0,9336
471;ceu_aberto;5;25;545,97;545,97;2,679;1462,84;1,0235
471;ceu_aberto;6;32;254,99;254,99;1,005;256,36;1,0651
472;ceu_aberto;1;6;36,91;36,91;1,34;49,45;1,1597
472;ceu_aberto;2;10;74,11;74,11;1,881;139,37;0,9639
472;ceu_aberto;3;14;96,78;96,78;2,036;197,08;0,9549
472;ceu_aberto;4;18;91,68;91,68;1,945;178,37;0,9416
472;ceu_aberto;5;25;505,87;505,87;3,358;1698,62;1,0225
472;ceu_aberto;6;32;179,14;179,14;2,082;372,91;1,0172
473;nublado;1;6;86,84;86,84;1,524;132,39;0,9819
473;nublado;2;10;125,83;125,83;1,72;216,37;0,9463
473;nublado;3;14;1129,65;1129,65;2,547;2876,73;1,0445
473;nublado;4;18;389,29;389,29;2,077;808,46;0,9859
473;nublado;5;25;277,37;277,37;2,426;673,01;1,0027
473;nublado;6;32;359,69;359,69;1,449;521,24;1,0293
474;ceu_aberto;1;6;128,1;128,1;2,593;332,14;0,9501
474;ceu_aberto;2;10;189,17;189,17;1,519;287,32;0,9975
474;ceu_aberto;3;14;173,79;173,79;1,744;303,05;1,1566
474;ceu_aberto;4;18;8,88;8,88;1,379;12,25;1,0928
474;ceu_aberto;5;25;444,58;444,58;1,509;670,66;0,9501
474;ceu_aberto;6;32;559,98;559,98;3,629;2032,28;1,0033
475;ceu_aberto;1;6;1598,38;1598,38;2,61;4172,01;0,9947
475;ceu_aberto;2;10;145,07;145,07;3,398;492,99;1,002
475;ceu_aberto;3;14;0,45;0,45;3,435;1,54;0,9448
475;ceu_aberto;4;18;20,36;20,36;2,432;49,52;0,9375
475;ceu_aberto;5;25;602,61;602,61;3,574;2153,84;1,0489
475;ceu_aberto;6;32;208,22;208,22;2,405;500,83;1,0861
476;parcialmente_nublado;1;6;71,14;71,14;1,501;106,81;1,0696
476;parcialmente_nublado;2;10;321,65;321,65;2,964;953,43;1,0085
476;parcialmente_nublado;3;14;78,52;78,52;2,807;220,4;1,0184
476;parcialmente_nublado;4;18;229,2;229,2;1,846;423,1;1,0312
476;parcialmente_nublado;5;25;456,5;456,5;2,174;992,6;1,0295
476;parcialmente_nublado;6;32;441,71;441,71;1,855;819,52;0,9989
477;parcialmente_nublado;1;6;138,93;138,93;1,677;232,96;0,9824
477;parcialmente_nublado;2;10;48,26;48,26;3,99;192,58;0,9216
477;parcialmente_nublado;3;14;72,27;72,27;2,078;150,19;0,9559
477;parcialmente_nublado;4;18;211,95;211,95;2,546;539,68;0,9918
477;parcialmente_nublado;5;25;124,64;124,64;1,397;174,12;0,9864
477;parcialmente_nublado;6;32;484,01;484,01;2,738;1325,18;1,0442
478;ceu_aberto;1;6;147,1;147,1;3,063;450,64;1,0205
478;ceu_aberto;2;10;160,5;160,5;2,177;349,47;1,0068
478;ceu_aberto;3;14;245,45;245,45;1,353;332,19;1,0757
478;ceu_aberto;4;18;274,16;274,16;1,176;322,51;0,9304
478;ceu_aberto;5;25;854,09;854,09;2,433;2078,04;0,9886
478;ceu_aberto;6;32;330,56;330,56;3,005;993,25;1,046
479;nublado;1;6;214,07;214,07;1,468;314,31;0,9203
479;nublado;2;10;207,11;207,11;2,425;502,23;0,9397
479;nublado;3;14;122,87;122,87;3,284;403,56;1,008
479;nublado;4;18;558,59;558,59;2,334;1303,51;0,9597
479;nublado;5;25;190,55;190,55;2,673;509,39;1,0329
479;nublado;6;32;290,06;290,06;3,105;900,68;1,0838
480;parcialmente_nublado;1;6;1114,79;1114,79;1,79;1995,01;0,9519
480;parcialmente_nublado;2;10;331,98;331,98;1,955;649,09;1,0451
480;parcialmente_nublado;3;14;1027,04;1027,04;2,466;2532,56;1,032
480;parcialmente_nublado;4;18;99,14;99,14;3,375;334,6;1,0735
480;parcialmente_nublado;5;25;493,08;493,08;3,617;1783,32;1,0726
480;parcialmente_nublado;6;32;331,36;331,36;2,902;961,56;1,0032
481;parcialmente_nublado;1;6;832,97;832,97;3,802;3167,12;1,0831
481;parcialmente_nublado;2;10;539,68;539,68;1,027;554,0;1,0105
481;parcialmente_nublado;3;14;46,85;46,85;2,668;124,99;0,9281
481;parcialmente_nublado;4;18;1123,21;1123,21;3,374;3789,4;0,9144
481;parcialmente_nublado;5;25;400,64;400,64;1,191;477,19;1,0056
481;parcialmente_nublado;6;32;357,51;357,51;2,072;740,59;1,0067
482;ceu_aberto;1;6;108,15;108,15;3,031;327,78;0,9516
482;ceu_aberto;2;10;179,96;179,96;3,568;642,1;1,0088
482;ceu_aberto;3;14;24,15;24,15;1,042;25,16;1,0112
482;ceu_aberto;4;18;51,39;51,39;1,018;52,32;0,9992
482;ceu_aberto;5;25;592,07;592,07;1,462;865,55;1,0332
482;ceu_aberto;6;32;274,52;274,52;2,486;682,4;0,9389
483;parcialmente_nublado;1;6;326,54;326,54;2,894;944,9;1,0523
483;parcialmente_nublado;2;10;275,43;275,43;3,947;1087,11;0,9918
483;parcialmente_nublado;3;14;564,02;564,02;3,356;1893,08;0,9963
483;parcialmente_nublado;4;18;170,47;170,47;2,595;442,34;0,9811
483;parcialmente_nublado;5;25;1214,12;1214,12;3,578;4344,32;1,0642
483;parcialmente_nublado;6;32;270,0;270,0;2,681;723,95;0,9529
484;parcialmente_nublado;1;6;312,09;312,09;1,927;601,38;0,9896
484;parcialmente_nublado;2;10;27,62;27,62;3,435;94,86;1,0675
484;parcialmente_nublado;3;14;1156,85;1156,85;3,282;3796,95;0,9548
484;parcialmente_nublado;4;18;676,12;676,12;2,188;1479,64;0,9786
484;parcialmente_nublado;5;25;1,46;1,46;1,472;2,15;0,9568
484;parcialmente_nublado;6;32;193,02;193,02;2,158;416,55;1,0478
485;ceu_aberto;1;6;14,65;14,65;3,584;52,52;0,9892
485;ceu_aberto;2;10;1310,09;1310,09;2,064;2703,91;1,023
485;ceu_aberto;3;14;637,63;637,63;1,144;729,41;1,0002
485;ceu_aberto;4;18;110,19;110,19;1,644;181,16;0,993
485;ceu_aberto;5;25;197,96;197,96;1,647;325,99;0,9673
485;ceu_aberto;6;32;183,43;183,43;3,848;705,78;1,042
486;ceu_aberto;1;6;167,66;167,66;3,087;517,55;1,0368
486;ceu_aberto;2;10;937,92;937,92;2,941;2758,59;0,9884
486;ceu_aberto;3;14;182,62;182,62;3,275;598,16;0,9962
486;ceu_aberto;4;18;442,58;442,58;1,223;541,43;1,0001
486;ceu_aberto;5;25;272,29;272,29;1,724;469,41;1,0065
486;ceu_aberto;6;32;28,31;28,31;3,308;93,65;1,0957
487;nublado;1;6;217,35;217,35;2,803;609,33;0,9929
487;nublado;2;10;252,5;252,5;2,767;698,55;0,9357
487;nublado;3;14;121,46;121,46;3,513;426,73;1,0154
487;nublado;4;18;1005,62;1005,62;3,003;3019,49;0,9608
487;nublado;5;25;65,56;65,56;1,913;125,39;1,0095
487;nublado;6;32;1351,5;1351,5;2,049;2768,6;0,9913
488;nublado;1;6;1528,94;1528,94;3,896;5957,15;1,0028
488;nublado;2;10;31,84;31,84;2,68;85,32;1,0465
488;nublado;3;14;84,21;84,21;3,44;289,65;1,0347
488;nublado;4;18;103,25;103,25;3,317;342,52;0,9259
488;nublado;5;25;250,94;250,94;2,982;748,44;0,9914
488;nublado;6;32;28,49;28,49;3,713;105,78;0,9098
489;ceu_aberto;1;6;96,68;96,68;2,931;283,39;1,0278
489;ceu_aberto;2;10;790,97;790,97;2,231;1764,66;1,0659
489;ceu_aberto;3;14;3,79;3,79;3,755;14,25;1,0389
489;ceu_aberto;4;18;282,58;282,58;1,987;561,44;0,9878
489;ceu_aberto;5;25;471,84;471,84;3,25;1533,69;0,9958
489;ceu_aberto;6;32;420,87;420,87;3,78;1590,89;0,9718
490;parcialmente_nublado;1;6;321,5;321,5;2,581;829,91;1,0016
490;parcialmente_nublado;2;10;19,97;19,97;1,297;25,91;1,0932
490;parcialmente_nublado;3;14;56,1;56,1;3,482;195,31;1,0022
490;parcialmente_nublado;4;18;349,71;349,71;1,372;479,84;1,0669
490;parcialmente_nublado;5;25;520,54;520,54;2,155;1121,89;1,0707
490;parcialmente_nublado;6;32;326,01;326,01;1,151;375,4;0,9341
491;ceu_aberto;1;6;556,02;556,02;2,305;1281,57;1,0784
491;ceu_aberto;2;10;155,88;155,88;1,447;225,6;0,9403
491;ceu_aberto;3;14;140,29;140,29;3,879;544,23;0,9985
491;ceu_aberto;4;18;841,96;841,96;3,01;2534,55;1,025
491;ceu_aberto;5;25;5,02;5,02;2,298;11,54;0,9516
491;ceu_aberto;6;32;108,03;108,03;1,337;144,42;1,0306
492;ceu_aberto;1;6;128,01;128,01;1,604;205,27;1,0704
492;ceu_aberto;2;10;194,76;194,76;2,511;489,11;1,0909
492;ceu_aberto;3;14;134,83;134,83;3,557;479,63;0,9404
492;ceu_aberto;4;18;727,95;727,95;3,841;2795,89;0,9942
492;ceu_aberto;5;25;81,97;81,97;3,916;321,0;0,9948
492;ceu_aberto;6;32;53,79;53,79;2,594;139,54;0,9643
493;ceu_aberto;1;6;32,27;32,27;1,512;48,77;0,9614
493;ceu_aberto;2;10;70,37;70,37;3,666;258,01;1,0398
493;ceu_aberto;3;14;61,09;61,09;1,115;68,12;0,9666
493;ceu_aberto;4;18;773,01;773,01;3,83;2960,92;0,9394
493;ceu_aberto;5;25;910,67;910,67;2,14;1949,01;0,966
493;ceu_aberto;6;32;0,92;0,92;2,616;2,41;1,0223
494;ceu_aberto;1;6;34,71;34,71;1,883;65,38;0,9985
494;ceu_aberto;2;10;449,3;449,3;3,334;1497,85;1,0075
494;ceu_aberto;3;14;358,02;358,02;1,29;461,82;1,0409
494;ceu_aberto;4;18;150,67;150,67;2,354;354,69;1,0352
494;ceu_aberto;5;25;25,98;25,98;2,774;72,09;0,948
494;ceu_aberto;6;32;154,04;154,04;3,957;609,55;0,9663
495;nublado;1;6;210,71;210,71;1,535;323,34;0,861
495;nublado;2;10;353,64;353,64;2,485;878,95;1,0389
495;nublado;3;14;60,9;60,9;1,083;65,94;1,0582
495;nublado;4;18;951,66;951,66;1,945;1851,23;1,067
495;nublado;5;25;670,94;670,94;2,044;1371,43;0,9361
495;nublado;6;32;717,28;717,28;3,741;2683,4;0,9042
496;ceu_aberto;1;6;73,44;73,44;1,781;130,77;1,1251
496;ceu_aberto;2;10;288,81;288,81;3,303;953,85;0,9701
496;ceu_aberto;3;14;132,6;132,6;2,314;306,88;1,0548
496;ceu_aberto;4;18;379,73;379,73;2,279;865,22;0,9351
496;ceu_aberto;5;25;571,31;571,31;3,605;2059,38;1,0089
496;ceu_aberto;6;32;703,19;703,19;1,437;1010,49;1,0174
497;ceu_aberto;1;6;93,72;93,72;2,403;225,25;0,9513
497;ceu_aberto;2;10;781,71;781,71;1,083;846,28;0,9959
497;ceu_aberto;3;14;372,73;372,73;2,289;853,03;1,1342
497;ceu_aberto;4;18;1223,94;1223,94;3,101;3795,01;1,0391
497;ceu_aberto;5;25;1000,73;1000,73;1,696;1697,71;1,0231
497;ceu_aberto;6;32;104,69;104,69;3,43;359,1;0,9738
498;nublado;1;6;923,09;923,09;2,795;2579,9;0,9359
498;nublado;2;10;51,33;51,33;3,248;166,74;1,0093
498;nublado;3;14;997,96;997,96;2,911;2904,94;0,9409
498;nublado;4;18;12,94;12,94;3,017;39,05;0,9945
498;nublado;5;25;1210,64;1210,64;3,678;4452,72;0,928
498;nublado;6;32;276,37;276,37;2,122;586,44;1,0547
499;ceu_aberto;1;6;824,29;824,29;2,925;2410,81;0,9546
499;ceu_aberto;2;10;112,91;112,91;1,114;125,75;0,9993
499;ceu_aberto;3;14;12,51;12,51;2,022;25,3;1,0149
499;ceu_aberto;4;18;320,63;320,63;1,434;459,69;0,9658
499;ceu_aberto;5;25;361,5;361,5;1,689;610,73;0,9399
499;ceu_aberto;6;32;166,44;166,44;2,148;357,45;0,9822
500;nublado;1;6;1261,88;1261,88;1,238;1562,79;0,9513
500;nublado;2;10;588,04;588,04;2,525;1484,52;1,0983
500;nublado;3;14;966,94;966,94;2,866;2771,42;1,0049
500;nublado;4;18;369,1;369,1;2,141;790,36;0,9327
500;nublado;5;25;55,42;55,42;2,59;143,56;0,9786
500;nublado;6;32;204,91;204,91;1,256;257,43;1,0697
